00:56:04.601596 DCon264  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:56:05.050620 DCon267  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:56:05.057090 DCon267  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:56:05.068446 DCon265  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:56:08.877568 DCon266  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:56:08.885008 DCon266  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:56:08.898160 DCon276  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:02:16.237243 DCon276  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
01:02:16.244779 DCon276  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
01:02:16.248951 DCon293  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:02:16.258047 DCon292  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:24.497679 DCon290  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:04:24.632598 DCon290  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
01:04:24.643025 DCon290  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
01:04:24.664590 DCon286  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:24.950411 DCon293  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
01:04:24.956834 DCon293  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
01:04:24.969076 DCon292  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:05:15.467765 DCon281  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
01:05:15.478120 DCon281  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
01:05:15.498060 DCon300  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:50.299601 DCon333  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:51.264906 DCon309  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
01:18:51.310042 DCon309  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:51.329391 DCon309  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
01:18:51.338343 DCon309  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
01:18:51.360108 DCon335  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:51.412955 DCon324  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
01:18:52.375160 DCon320  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:19:18.111490 DCon320  Unattended: RTVfsQueryPathInfo(, '\OS2IMAGE/DISK_0/OS2LDR' (from OS2SE20.SRC),) -> VERR_PATH_NOT_FOUND, fMode=0x0
01:19:18.140708 DCon320  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:18.146391 DCon320  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:18.148985 DCon336  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:18.155146 DCon336  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.175450 createBase Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:38.182565 createBase Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.190518 DCon320  Platform architecture set to 'x86'
01:19:38.190614 DCon320  Platform architecture set to 'x86'
01:19:38.190622 DCon320  Platform architecture set to 'x86'
01:19:38.190968 DCon320  Platform architecture set to 'x86'
01:19:38.194337 DCon320  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:19:38.225067 DCon320  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:19:38.225197 DCon320  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:38.244304 DCon320  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.245296 DCon320  Platform architecture set to 'x86'
01:19:38.247210 DCon320  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:38.266331 DCon320  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.266886 DCon320  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:19:38.286366 DCon320  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:19:38.295022 DCon320  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:38.314392 DCon320  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.314903 DCon320  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:19:38.337339 DCon320  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:19:38.338018 DCon338  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:19:38.356610 DCon338  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:19:38.370956 DCon338  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:19:38.392531 DCon338  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
01:19:38.468196 DCon340  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:19:42.397339 DCon340  Platform architecture set to 'x86'
01:19:42.399569 DCon340  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:19:42.434761 DCon340  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:19:42.439658 DCon340  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:19:42.465814 DCon340  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:19:42.473504 DCon340  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:19:42.609338 DCon338  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:48.903854 DCon343  Platform architecture set to 'x86'
01:20:48.968706 DCon320  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={No storage device attached to device slot 0 on port 0 of controller 'IDE'}, preserve=false aResultDetail=0
01:20:48.998981 DCon343  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:20:49.005486 DCon343  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:20:49.072597 DCon344  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:52.290429 DCon344  Launched VM: 1811963040 pid: 196176 (0x2fe50) frontend: GUI/Qt name: PC016
01:20:52.318261 DCon345  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:52.769647 DCon345  Platform architecture set to 'x86'
01:20:52.783551 DCon346  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:53.269135 DCon347  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:20:53.384662 DCon345  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:20:53.390135 DCon345  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:20:53.435082 DCon350  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:53.452985 DCon350  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:20:53.458964 DCon350  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:20:53.500151 DCon345  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:20:53.580141 DCon345  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:20:53.587706 DCon345  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:20:53.628571 DCon343  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:53.682229 DCon348  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:20:53.683394 DCon348  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:20:53.684399 DCon348  HostDnsMonitorProxy::GetDomainName: no domain set
01:20:53.684487 DCon348  HostDnsMonitorProxy::GetNameServers:
01:20:53.684493 DCon348    name server 1: 127.0.0.53
01:20:53.684600 DCon348  HostDnsMonitorProxy::GetSearchStrings:
01:20:53.684608 DCon348    no search string entries
01:20:53.704694 DCon343  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:20:53.750088 DCon345  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:54.750900 DCon343  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:20:54.757902 DCon343  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:20:54.770668 DCon344  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:20:56.736913 DCon344  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:20:56.745024 DCon344  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:20:56.760533 DCon348  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:21:27.276413 DCon345  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:21:27.283682 DCon345  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:21:27.324289 DCon350  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:22:35.653059 DCon353  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:22:35.801240 DCon350  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:22:35.881197 DCon350  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:22:35.900407 DCon349  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:23:43.339083 DCon350  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:23:43.505133 DCon358  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:23:43.511621 DCon358  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:23:43.526048 DCon342  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:23:45.828637 DCon363  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:23:45.835778 DCon363  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:23:45.846748 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:23:48.260585 DCon352  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:23:48.268954 DCon352  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:23:48.279717 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:03.140455 DCon342  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:24:03.148253 DCon342  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:24:03.159622 DCon363  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:08.880695 DCon364  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:24:08.887395 DCon364  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:24:08.906956 DCon362  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:44.546167 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:45.459688 DCon352  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:45.469756 DCon352  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:45.494010 DCon366  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:45.551145 DCon370  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:46.076557 DCon352  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:46.083371 DCon352  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:46.087386 DCon376  ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={Saved screenshot thumbnail data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
01:29:46.115521 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:46.116276 SaveState Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:46.122959 SaveState Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:46.126346 DCon376  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
01:29:46.181210 DCon377  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:47.085337 DCon370  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:49.631830 DCon377  Launched VM: 1946240752 pid: 196926 (0x3013e) frontend: GUI/Qt name: PC016
01:29:49.638847 DCon372  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:50.155676 DCon376  Platform architecture set to 'x86'
01:29:50.172962 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:50.754981 DCon352  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:29:50.755884 DCon368  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:50.760789 DCon352  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:29:50.974903 DCon376  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:29:50.975964 DCon376  HostDnsMonitorProxy::GetDomainName: no domain set
01:29:50.976040 DCon376  HostDnsMonitorProxy::GetNameServers:
01:29:50.976044 DCon376    name server 1: 127.0.0.53
01:29:50.976119 DCon376  HostDnsMonitorProxy::GetSearchStrings:
01:29:50.976122 DCon376    no search string entries
01:29:51.279482 DCon352  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:51.287808 DCon352  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:51.336786 DCon372  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:52.709085 DCon372  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:53.803123 DCon366  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:53.810287 DCon366  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:53.824417 DCon366  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:53.826735 DCon376  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
01:29:53.844123 DCon352  Saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox" with version "1.19-linux"
01:29:53.850455 DCon352  Finished saving settings file "/home/alex/VirtualBox VMs/PC016/PC016.vbox"
01:29:53.864126 DCon352  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:29:53.878046 DCon378  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
01:29:54.873557 DCon368  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:30:14.439319 DCon375  Unattended: RTVfsQueryPathInfo(, '\OS2IMAGE/DISK_0/OS2LDR' (from OS2SE20.SRC),) -> VERR_PATH_NOT_FOUND, fMode=0x0
